"Cust_ID";"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12"
"ID2253906";"04/25/2005";"PACK_X";"Male";51.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";114.55;23.0;26.12;13.0;68.0;22.0;19.72;11.82;132.13;97.0;163.67;6.0;114.28;28.05;26.57;23.0;83.0;29.0;17.12;6.2;144.9;125.0;168.9;10.0;45.0;12.65;24.37;9.0;54.0;13.0;11.25;5.43;63.68;71.0;81.67;2.0;61.87;24.6;8.27;29.0;64.0;25.0;11.57;3.6;76.6;70.0;94.48;31.0
"ID2254532";"11/11/2005";"PACK_Z";"Female";26.0;"Single";"Family_Member";"Highschool";"Labourer";"Below_15k";153.08;1.48;29.28;45.0;208.0;17.0;115.7;56.63;50.1;304.0;222.43;18.0;174.48;66.4;48.47;60.0;209.0;70.0;195.82;34.43;123.13;369.0;357.73;32.0;198.5;53.92;39.82;50.0;251.0;62.0;174.67;60.57;105.92;396.0;344.62;27.0;123.72;40.0;56.18;56.0;164.0;38.0;135.85;15.27;81.25;250.0;232.38;35.0
"ID2255522";"11/13/2005";"PACK_B";"Male";28.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.42;0.0;0.6;3.0;2.0;0.0;1.02;0.0;0.0;2.0;1.02;3.0;11.58;13.97;8.87;14.0;25.0;20.0;18.92;0.57;14.93;45.0;34.42;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2320290";"10/01/2004";"PACK_B";"Female";26.0;"Single";"Owner";"University";"Public_Employee";"Over_60k";1.42;1.93;1.8;1.0;3.0;4.0;1.48;0.0;3.67;8.0;5.15;0.0;2.4;1.3;1.48;2.0;4.0;1.0;1.27;0.07;3.85;7.0;5.18;0.0;0.6;0.32;0.0;0.0;1.0;1.0;0.92;0.0;0.0;2.0;0.92;0.0;3.45;0.0;0.0;0.0;7.0;0.0;0.0;0.72;2.62;7.0;3.45;0.0
"ID2328023";"01/15/2005";"PACK_B";"Male";31.0;"Married";"Owner";"Highschool";"Leader";"30_60k";2.72;0.97;6.32;59.0;120.0;68.0;4.88;0.0;5.12;25.0;9.78;221.0;0.43;2.92;6.8;38.0;46.0;48.0;6.73;0.42;2.95;18.0;4.07;104.0;11.98;7.38;4.75;68.0;113.0;36.0;7.8;0.0;11.27;34.0;15.47;165.0;1.9;1.17;2.32;50.0;116.0;87.0;4.32;0.0;2.4;9.0;2.92;205.0
"ID2350584";"11/02/2004";"PACK_B";"Male";33.0;"Single";"Owner";"Highschool";"Executive";"15_30k";6.58;11.28;4.33;3.0;12.0;9.0;16.82;0.0;5.38;24.0;22.2;0.0;4.2;11.53;18.45;9.0;6.0;10.0;19.47;0.28;14.43;25.0;34.18;0.0;27.6;8.27;4.98;3.0;26.0;10.0;32.6;0.02;5.43;35.0;38.05;0.0;14.12;2.75;0.0;0.0;13.0;2.0;11.42;0.0;5.45;15.0;16.87;0.0
"ID2350829";"10/18/2004";"PACK_Z";"Male";30.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.0;0.08;0.0;0.0;0.0;1.0;0.08;0.0;0.0;1.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.97;2.13;0.0;0.0;6.0;5.0;7.03;1.18;0.0;18.0;8.22;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2351090";"02/27/2005";"PACK_B";"Female";28.0;"Married";"Owner";"University";"Public_Employee";"30_60k";259.08;11.5;38.85;64.0;245.0;21.0;98.43;42.77;167.57;272.0;309.43;58.0;391.62;88.67;61.0;92.0;388.0;92.0;175.32;69.52;288.22;495.0;539.85;76.0;74.02;23.88;22.05;33.0;107.0;25.0;29.42;14.25;55.53;136.0;112.23;22.0;0.0;0.0;0.0;2.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
"ID2352245";"04/17/2005";"PACK_Z";"Male";68.0;"Divorced";"Owner";"Highschool";"Retired";"Below_15k";5.37;1.73;3.17;4.0;4.0;1.0;1.22;11.5;0.0;12.0;12.72;1.0;3.97;15.57;8.03;5.0;6.0;9.0;10.45;23.83;0.0;24.0;34.28;2.0;12.12;2.05;12.43;4.0;7.0;3.0;7.52;24.82;0.32;19.0;33.17;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.23;0.0;1.0;0.23;2.0
"ID2353005";"06/10/2005";"PACK_B";"Female";35.0;"Divorced";"Owner";"Highschool";"Public_Employee";"15_30k";2.33;0.0;0.5;1.0;6.0;0.0;2.83;0.0;0.0;7.0;2.83;0.0;0.13;1.12;0.0;0.0;1.0;3.0;1.25;0.0;0.0;3.0;1.25;1.0;14.92;0.12;0.8;7.0;36.0;3.0;1.5;0.0;14.3;26.0;15.8;19.0;0.15;0.0;0.0;0.0;1.0;0.0;0.15;0.0;0.0;1.0;0.15;0.0
"ID2355395";"09/09/2005";"PACK_X";"Female";22.0;"Single";"Family_Member";"Highschool";"Labourer";"30_60k";47.32;8.85;29.32;35.0;83.0;11.0;33.38;5.48;46.62;86.0;85.48;43.0;17.9;13.72;19.37;18.0;34.0;20.0;13.6;2.5;34.88;53.0;50.98;19.0;0.0;0.18;0.0;0.0;1.0;2.0;0.18;0.0;0.0;2.0;0.18;1.0;0.18;0.0;0.0;0.0;2.0;0.0;0.17;0.0;0.08;3.0;0.25;0.0
"ID2355631";"08/15/2005";"PACK_X";"Female";21.0;"Single";"Other";"Highschool";"Public_Employee";"30_60k";0.0;1.02;0.0;0.0;0.0;2.0;1.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.68;0.57;0.0;0.0;2.0;2.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2355737";"09/08/2005";"PACK_X";"Male";50.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";1.97;1.02;0.22;1.0;8.0;2.0;0.9;0.0;2.3;11.0;3.2;0.0;7.0;7.8;1.58;2.0;9.0;10.0;8.3;3.22;4.87;21.0;16.38;0.0;3.62;1.62;1.12;2.0;7.0;4.0;3.88;0.0;2.47;10.0;6.35;3.0;3.45;0.0;0.0;0.0;4.0;0.0;0.82;1.35;2.63;5.0;4.8;0.0
"ID2356661";"12/05/2005";"PACK_X";"Female";34.0;"Married";"Other";"Highschool";"Public_Employee";"15_30k";46.42;2.2;20.33;11.0;24.0;3.0;31.62;23.15;14.18;34.0;68.95;4.0;23.75;4.18;2.48;11.0;21.0;8.0;24.35;1.7;3.9;19.0;30.42;21.0;32.02;4.63;8.52;16.0;15.0;3.0;40.33;0.0;4.83;14.0;45.17;20.0;35.27;3.68;44.8;12.0;30.0;5.0;53.32;11.92;18.77;24.0;84.0;22.0
"ID2420584";"10/11/2004";"PACK_X";"Male";42.0;"Married";"Owner";"Highschool";"Leader";"30_60k";0.1;0.0;0.0;0.0;1.0;0.0;0.1;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2428693";"01/16/2005";"PACK_B";"Female";28.0;"Married";"Owner";"Highschool";"Leader";"Over_60k";5.93;1.65;0.73;12.0;30.0;15.0;4.77;1.68;1.87;27.0;8.32;30.0;5.77;3.87;0.0;5.0;25.0;15.0;1.32;0.92;7.4;23.0;9.63;22.0;22.47;5.18;1.6;8.0;36.0;11.0;6.13;11.8;11.32;36.0;29.25;17.0;41.42;6.75;7.37;41.0;56.0;18.0;15.5;17.02;24.35;60.0;56.87;49.0
"ID2428896";"02/24/2005";"PACK_X";"Male";47.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";1.02;0.0;0.07;1.0;13.0;0.0;1.08;0.0;0.0;14.0;1.08;0.0;176.12;124.98;52.93;47.0;159.0;101.0;115.35;47.07;129.32;287.0;354.02;20.0;106.45;56.22;33.63;23.0;98.0;56.0;65.9;10.9;82.62;154.0;184.07;12.0;113.75;22.08;9.45;18.0;160.0;29.0;71.32;16.38;60.72;203.0;151.62;11.0
"ID2429112";"02/28/2005";"PACK_B";"Male";52.0;"Married";"Owner";"Primary_School";"Executive";"15_30k";0.0;0.0;0.08;1.0;0.0;0.0;0.08;0.0;0.0;1.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.0;2.0;1.4;0.0;0.0;2.0;1.4;0.0
"ID2429306";"02/12/2005";"PACK_B";"Male";69.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";12.15;4.92;5.63;6.0;19.0;11.0;3.3;0.0;19.4;36.0;22.7;0.0;14.3;12.02;0.73;3.0;24.0;14.0;9.88;0.43;16.73;41.0;27.05;0.0;15.78;16.57;1.5;2.0;23.0;22.0;19.37;0.0;12.52;44.0;31.88;0.0;10.2;4.95;0.98;2.0;21.0;12.0;10.1;0.18;6.27;36.0;16.55;0.0
"ID2429903";"01/13/2005";"PACK_B";"Male";60.0;"Married";"Owner";"Highschool";"Executive";"15_30k";1.7;14.07;0.0;1.0;3.0;9.0;2.5;2.15;2.15;7.0;6.8;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2450174";"01/14/2005";"PACK_B";"Female";34.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";14.63;41.95;26.18;17.0;35.0;13.0;13.2;0.0;69.57;40.0;82.77;25.0;30.95;14.95;32.72;10.0;30.0;13.0;20.92;0.0;57.7;33.0;78.62;20.0;50.95;8.1;60.7;20.0;40.0;7.0;25.2;0.33;94.22;47.0;119.75;20.0;26.3;10.3;44.35;68.0;76.0;69.0;13.77;1.25;63.98;53.0;81.58;151.0
"ID2450212";"10/24/2004";"PACK_B";"Female";31.0;"Married";"Owner";"Highschool";"Executive";"30_60k";20.8;18.87;11.33;10.0;23.0;12.0;9.25;0.0;41.75;41.0;51.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.13;3.28;1.0;0.0;1.0;2.13;0.0;3.28;2.0;5.42;0.0;0.32;0.6;0.0;0.0;1.0;2.0;0.6;0.0;0.32;1.0;0.32;0.0
"ID2450347";"12/12/2004";"PACK_B";"Male";33.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";7.55;3.75;0.12;1.0;24.0;7.0;3.72;0.0;7.4;27.0;11.42;5.0;7.25;1.17;0.43;11.0;31.0;18.0;4.62;0.0;3.35;39.0;8.65;19.0;4.45;2.88;0.03;1.0;17.0;7.0;6.82;0.0;0.13;19.0;7.37;6.0;7.45;2.97;3.57;4.0;36.0;13.0;9.85;0.0;3.77;41.0;13.82;8.0
"ID2450669";"03/26/2005";"PACK_Z";"Female";50.0;"Divorced";"Owner";"Highschool";"Labourer";"15_30k";0.08;0.13;0.0;0.0;1.0;2.0;0.75;0.0;0.0;10.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.27;0.0;3.27;2.0;3.0;0.0;0.47;0.0;4.07;5.0;4.53;0.0;10.33;16.6;12.35;10.0;20.0;13.0;5.83;23.87;6.27;46.0;35.55;0.0
"ID2450673";"01/09/2005";"PACK_B";"Female";48.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";15.32;5.5;6.73;7.0;38.0;4.0;6.77;1.22;19.52;45.0;27.55;4.0;23.23;2.92;8.48;11.0;37.0;6.0;13.37;1.45;19.82;52.0;34.63;2.0;18.07;10.42;1.93;6.0;27.0;12.0;9.07;0.0;21.13;40.0;30.1;3.0;8.23;13.8;1.58;8.0;17.0;14.0;3.42;0.0;20.12;24.0;23.62;13.0
"ID2450920";"10/29/2004";"PACK_B";"Female";42.0;"Married";"Other";"Highschool";"Executive";"Over_60k";29.62;26.12;56.7;68.0;66.0;42.0;38.48;0.0;3.03;156.0;112.43;20.0;22.42;17.55;16.32;24.0;43.0;28.0;20.93;0.0;17.02;77.0;56.28;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2451872";"03/08/2005";"PACK_B";"Female";39.0;"In_Relationship";"Owner";"University";"Public_Employee";"30_60k";0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.43;8.15;3.38;12.0;25.0;26.0;2.23;1.12;21.33;42.0;24.68;15.0
"ID2452096";"05/02/2005";"PACK_Z";"Female";59.0;"Married";"Owner";"Highschool";"Executive";"Below_15k";9.97;4.2;15.03;19.0;19.0;9.0;16.18;0.4;6.93;51.0;30.72;0.0;6.05;6.65;7.03;11.0;13.0;12.0;13.67;1.3;2.75;43.0;21.75;0.0;7.97;3.92;7.15;13.0;16.0;9.0;11.4;0.0;5.82;40.0;19.88;0.0;9.08;1.13;0.38;4.0;13.0;2.0;6.78;0.42;3.22;24.0;13.07;0.0
"ID2454303";"10/10/2005";"PACK_B";"Male";28.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";1.98;39.55;96.85;17.0;4.0;15.0;137.38;0.0;1.0;36.0;138.38;0.0;3.8;52.3;97.78;26.0;6.0;18.0;153.78;0.0;0.1;50.0;153.88;0.0;8.05;38.8;93.07;20.0;9.0;14.0;120.23;0.0;17.98;41.0;138.22;1.0;16.13;43.67;81.97;19.0;13.0;12.0;140.27;0.0;3.13;44.0;143.4;0.0
"ID2455948";"12/03/2005";"PACK_Z";"Female";20.0;"Divorced";"Other";"Highschool";"Labourer";"Over_60k";0.0;2.18;0.0;0.0;0.0;5.0;0.12;0.0;2.07;5.0;2.18;0.0;0.0;0.2;0.0;0.0;0.0;2.0;0.2;0.0;0.0;2.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2552564";"04/09/2005";"PACK_E";"Male";20.0;"Married";"Owner";"University";"Public_Employee";"30_60k";14.6;42.78;60.07;34.0;27.0;20.0;36.1;0.42;80.93;74.0;117.45;7.0;16.93;18.97;27.67;19.0;25.0;21.0;12.58;3.68;47.3;60.0;63.57;5.0;19.12;36.78;34.37;35.0;36.0;39.0;40.4;3.87;43.78;91.0;88.05;11.0;23.95;9.37;12.72;28.0;31.0;29.0;13.27;0.98;34.48;58.0;48.73;22.0
"ID2555491";"09/20/2005";"PACK_X";"Female";22.0;"Divorced";"Owner";"University";"Public_Employee";"15_30k";2.08;0.22;6.95;24.0;26.0;9.0;1.65;0.0;7.6;16.0;9.25;43.0;4.32;0.73;6.97;21.0;30.0;8.0;4.97;0.0;7.05;17.0;12.02;42.0;8.22;6.68;11.98;26.0;45.0;18.0;4.6;0.43;16.17;18.0;21.2;68.0;6.77;2.27;9.47;60.0;35.0;13.0;4.12;1.1;13.15;23.0;18.37;78.0
"ID2555902";"08/07/2005";"PACK_Z";"Female";44.0;"Married";"Owner";"University";"Public_Employee";"15_30k";0.63;19.05;8.73;8.0;5.0;13.0;12.08;0.0;19.12;16.0;31.2;19.0;6.65;20.22;26.62;12.0;21.0;14.0;56.65;0.0;23.1;39.0;53.15;10.0;15.97;24.75;4.95;21.0;23.0;19.0;26.52;1.4;13.33;24.0;17.53;33.0;19.28;1.52;11.43;21.0;27.0;15.0;9.93;0.0;22.3;32.0;31.43;30.0
"ID2620890";"10/21/2004";"PACK_B";"Male";22.0;"Single";"Family_Member";"Highschool";"Executive";"30_60k";31.72;10.43;32.62;18.0;18.0;11.0;40.8;1.28;32.68;43.0;74.77;4.0;10.17;7.88;16.32;14.0;20.0;11.0;17.62;0.0;16.75;35.0;33.88;9.0;3.8;9.13;21.03;10.0;17.0;15.0;15.47;0.0;17.8;28.0;33.27;13.0;20.0;4.07;23.7;18.0;30.0;20.0;29.77;2.37;19.65;40.0;51.78;18.0
"ID2628702";"03/17/2005";"PACK_B";"Female";66.0;"Married";"Other";"Highschool";"Retired";"30_60k";4.57;1.52;0.15;1.0;4.0;1.0;4.72;0.0;1.52;6.0;6.23;0.0;4.08;4.63;0.67;4.0;6.0;5.0;8.33;0.0;1.05;14.0;9.38;1.0;3.95;2.23;0.0;0.0;9.0;3.0;2.97;0.72;2.5;11.0;6.18;1.0;44.1;21.27;37.7;8.0;16.0;2.0;38.45;49.62;0.0;25.0;88.07;0.0
"ID2629502";"01/13/2005";"PACK_B";"Male";22.0;"Single";"Owner";"Highschool";"Public_Employee";"30_60k";0.9;0.7;18.1;2.0;4.0;3.0;0.2;1.47;18.03;9.0;19.7;0.0;0.12;0.58;0.0;0.0;2.0;3.0;0.05;0.53;0.12;5.0;0.7;0.0;5.9;1.12;0.13;1.0;15.0;1.0;0.55;3.75;1.73;16.0;6.03;0.0;0.02;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.37;2.0;1.37;0.0
"ID2629536";"05/09/2005";"PACK_Z";"Male";23.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";5.38;2.42;3.58;6.0;10.0;3.0;3.02;1.52;7.83;19.0;12.37;2.0;24.03;16.33;17.83;29.0;36.0;30.0;30.43;16.08;27.82;107.0;74.33;10.0;36.13;8.3;9.67;21.0;62.0;48.0;25.63;17.28;19.75;105.0;63.68;43.0;11.07;1.57;14.55;19.0;16.0;8.0;23.33;12.2;8.0;51.0;43.53;12.0
"ID2650069";"03/14/2005";"PACK_Z";"Male";49.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";14.58;4.78;8.58;17.0;32.0;14.0;13.95;6.43;9.88;70.0;30.27;1.0;14.25;1.78;3.87;14.0;34.0;7.0;22.85;5.42;4.6;74.0;32.87;4.0;16.95;2.47;2.9;7.0;31.0;9.0;16.67;8.48;3.2;60.0;28.35;0.0;23.03;5.93;3.38;9.0;37.0;11.0;9.4;7.65;20.18;70.0;37.1;4.0
"ID2650080";"11/08/2004";"PACK_B";"Female";38.0;"Married";"Owner";"University";"Leader";"Over_60k";2.03;51.52;72.77;33.0;4.0;22.0;1.03;0.0;125.28;57.0;126.32;2.0;0.0;0.13;0.0;0.0;0.0;2.0;0.12;0.0;0.02;2.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.9;26.42;34.37;18.0;4.0;13.0;3.27;6.45;80.97;32.0;90.68;3.0
"ID2650563";"05/09/2005";"PACK_B";"Female";29.0;"Single";"Owner";"Highschool";"Public_Employee";"30_60k";100.98;9.03;30.9;24.0;53.0;14.0;25.13;4.62;103.17;71.0;140.92;20.0;108.73;36.62;28.82;17.0;65.0;26.0;46.22;15.95;112.0;90.0;174.17;18.0;77.2;8.42;20.05;9.0;41.0;23.0;36.1;0.97;68.6;59.0;105.67;14.0;85.57;7.53;11.03;7.0;46.0;10.0;33.22;0.0;70.92;55.0;103.85;7.0
"ID2651742";"12/22/2004";"PACK_X";"Male";38.0;"Married";"Owner";"University";"Public_Employee";"30_60k";11.05;0.0;5.02;22.0;23.0;2.0;3.27;1.65;11.15;27.0;16.07;20.0;4.12;0.0;2.42;5.0;13.0;1.0;2.0;0.22;4.32;18.0;6.53;1.0;5.93;3.72;14.78;14.0;17.0;8.0;11.37;0.0;13.07;35.0;24.43;4.0;10.58;0.12;1.97;9.0;19.0;16.0;2.98;0.0;9.68;20.0;12.67;20.0
"ID2651864";"12/16/2004";"PACK_B";"Male";25.0;"Divorced";"Owner";"Highschool";"Labourer";"15_30k";5.43;0.25;4.8;15.0;25.0;3.0;3.17;0.0;2.38;35.0;10.48;8.0;7.77;14.97;1.35;23.0;31.0;41.0;11.07;3.93;9.08;70.0;24.08;25.0;33.28;5.83;35.0;23.0;56.0;17.0;43.47;7.23;22.98;66.0;73.68;28.0;21.35;30.28;66.42;57.0;54.0;34.0;16.32;11.52;89.78;103.0;118.12;46.0
"ID2651879";"04/15/2005";"PACK_B";"Female";23.0;"Divorced";"Owner";"Highschool";"Public_Employee";"30_60k";50.02;60.25;95.12;100.0;39.0;45.0;153.37;9.62;42.03;158.0;140.38;1.0;34.45;41.65;28.87;60.0;17.0;58.0;66.33;3.18;35.45;127.0;94.98;3.0;82.37;195.38;423.37;119.0;44.0;65.0;679.68;0.0;18.22;168.0;600.92;6.0;260.73;743.7;;222.0;74.0;78.0;;2.83;38.88;300.0;;22.0
"ID2652697";"05/21/2005";"PACK_Z";"Female";25.0;"Single";"Owner";"Highschool";"Labourer";"Below_15k";0.6;1.43;0.73;7.0;6.0;11.0;1.98;0.0;0.78;9.0;2.77;17.0;2.02;1.62;0.13;4.0;12.0;8.0;1.33;0.0;3.3;9.0;4.63;20.0;2.23;1.78;2.5;12.0;17.0;15.0;3.03;0.12;5.18;23.0;8.33;28.0;26.13;6.4;11.5;23.0;53.0;23.0;6.13;0.7;38.0;63.0;44.83;44.0
"ID2653889";"06/20/2005";"PACK_E";"Female";28.0;"Divorced";"Owner";"Highschool";"Public_Employee";"Over_60k";14.4;1.88;1.0;18.0;38.0;21.0;17.27;0.0;0.02;77.0;17.28;0.0;13.82;28.82;4.23;12.0;22.0;23.0;32.05;0.0;14.82;30.0;46.87;27.0;11.07;5.07;6.98;10.0;11.0;10.0;12.8;0.0;6.3;20.0;23.12;11.0;1.27;0.0;8.9;13.0;2.0;2.0;3.4;0.0;0.0;13.0;10.17;4.0
"ID2655174";"11/09/2005";"PACK_X";"Male";50.0;"Married";"Owner";"Highschool";"Executive";"15_30k";0.15;0.0;0.05;1.0;3.0;0.0;0.2;0.0;0.0;4.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2720898";"10/11/2004";"PACK_X";"Male";27.0;"Married";"Owner";"University";"Public_Employee";"Over_60k";58.02;13.75;38.88;43.0;74.0;15.0;46.57;22.22;41.87;123.0;110.65;9.0;19.83;11.7;9.12;13.0;29.0;20.0;12.37;14.03;14.25;58.0;40.65;4.0;20.57;16.62;22.5;17.0;32.0;30.0;15.25;7.53;36.08;67.0;56.15;10.0;82.12;5.58;27.75;12.0;97.0;22.0;43.13;16.55;55.6;96.0;115.28;21.0
"ID2729720";"03/13/2005";"PACK_A";"Male";29.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";41.6;14.12;0.02;1.0;48.0;12.0;4.63;0.0;51.1;57.0;55.73;4.0;72.52;8.33;6.25;4.0;71.0;7.0;15.7;3.35;68.05;80.0;87.1;2.0;69.77;7.73;5.1;10.0;70.0;8.0;9.92;8.23;58.15;84.0;76.3;2.0;33.87;8.53;4.75;21.0;49.0;28.0;11.42;0.0;34.68;63.0;46.1;18.0
"ID2729734";"04/25/2005";"PACK_Z";"Female";34.0;"Married";"Owner";"Highschool";"Executive";"15_30k";0.0;0.0;26.75;4.0;0.0;0.0;1.58;0.0;25.17;2.0;26.75;3.0;0.0;46.85;40.23;2.0;0.0;4.0;0.63;0.65;102.7;9.0;103.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ID2750997";"11/13/2004";"PACK_B";"Female";26.0;"Single";"Family_Member";"Highschool";"Labourer";"Below_15k";4.05;4.33;12.1;73.0;64.0;49.0;3.98;0.45;16.05;35.0;20.48;151.0;6.63;9.87;13.82;65.0;56.0;46.0;3.27;0.0;26.95;46.0;29.87;120.0;14.1;17.73;17.13;70.0;100.0;35.0;4.88;1.13;42.32;38.0;48.97;165.0;44.03;11.87;9.23;85.0;176.0;104.0;8.03;1.45;60.12;95.0;69.6;223.0
"ID2751069";"03/11/2005";"PACK_Z";"Male";28.0;"Married";"Owner";"Highschool";"Labourer";"Over_60k";3.25;9.7;26.83;14.0;12.0;16.0;16.12;0.7;20.58;37.0;40.77;9.0;2.42;15.0;4.2;5.0;7.0;17.0;9.23;0.0;19.95;29.0;29.18;2.0;8.18;21.88;35.58;24.0;26.0;25.0;47.15;6.78;19.92;61.0;73.85;24.0;17.93;21.6;47.93;56.0;62.0;47.0;71.93;2.98;24.53;80.0;96.67;102.0
"ID2752033";"02/27/2005";"PACK_B";"Male";36.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";15.65;3.25;5.87;4.0;25.0;12.0;9.45;0.73;0.97;17.0;24.62;23.0;5.93;4.67;3.72;9.0;23.0;12.0;9.93;4.13;0.25;25.0;14.18;18.0;5.13;7.43;9.85;10.0;19.0;8.0;20.0;1.98;0.43;23.0;22.33;12.0;13.62;4.52;14.62;30.0;28.0;20.0;21.0;4.6;6.63;46.0;32.08;29.0
"ID2752557";"04/09/2005";"PACK_Z";"Male";44.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";2.57;8.2;5.1;4.0;14.0;6.0;14.53;0.0;1.33;14.0;15.87;12.0;10.13;7.73;9.05;13.0;25.0;8.0;20.08;0.0;11.82;36.0;31.9;29.0;1.9;3.37;1.45;7.0;15.0;9.0;8.35;0.0;0.87;15.0;9.22;20.0;5.15;8.43;6.18;14.0;14.0;10.0;13.92;0.0;25.8;17.0;39.72;32.0
