target,f_brsame,f_cap,f_fname,f_instantpur,f_landline,f_mname,f_odprot,f_othercard,f_pnid,f_ppce,f_ppoa,f_ptaxid,f_sex,f_tel,f_wscity,f_wsstate,has_persref,customer_id,cat_bsresid,cat_civstatus,cat_occupid,cat_pinconf,cat_residtype,cat_zip1,cat_zip2,cat_zip3,cat_zip4,cat_opstate,cat_dem,num_account,num_age,num_income,num_ndep,num_samejob,num_sameplace,year,month,num_sameplace_1
0.0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1.0,416615,RJ,1,38,1,1,2,4,4,1,RJ,18,0.0,31.0,120000.0,0.0,60.0,72.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1.0,455181,RJ,0,38,,1,2,4,4,1,RJ,18,0.0,28.0,56000.0,0.0,12.0,12.0,2009.0,9.0,2.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,585080,RJ,0,113,,1,2,4,4,1,RJ,18,0.0,30.0,81600.0,0.0,48.0,360.0,2010.0,6.0,5.0
1.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1.0,6057,RJ,0,215,,0,2,4,4,1,RJ,18,0.0,32.0,51000.0,0.0,60.0,384.0,2010.0,12.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1.0,772,RJ,0,11,1,0,2,4,4,1,RJ,18,0.0,20.0,87000.0,0.0,12.0,240.0,2009.0,5.0,5.0
0.0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1.0,776885,RJ,0,26,4,1,2,4,4,1,RJ,18,0.0,20.0,56000.0,0.0,12.0,216.0,2009.0,8.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,8322,RJ,0,853,,1,2,4,4,1,RJ,18,0.0,18.0,93000.0,0.0,12.0,216.0,2009.0,8.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,887422,RJ,0,40,,1,2,4,4,1,RJ,18,0.0,18.0,46500.0,0.0,24.0,216.0,2009.0,8.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,15635,RJ,0,113,,1,2,4,4,1,RJ,18,0.0,19.0,81600.0,0.0,84.0,216.0,2010.0,6.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0.0,113085,RJ,1,205,,1,2,4,4,1,RJ,18,0.0,45.0,51000.0,0.0,120.0,540.0,2010.0,6.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0.0,1332875,RJ,1,50,,0,2,4,4,1,RJ,18,0.0,43.0,81600.0,0.0,24.0,480.0,2010.0,12.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,466477,RJ,0,100,,0,2,4,4,0,RJ,18,0.0,33.0,46500.0,0.0,156.0,12.0,2009.0,6.0,2.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1.0,657665,RJ,0,38,,0,2,4,4,0,RJ,18,0.0,24.0,71400.0,0.0,20.0,12.0,2010.0,12.0,2.0
0.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1.0,77740,RJ,1,205,,1,2,4,4,0,RJ,18,0.0,46.0,51000.0,1.0,120.0,132.0,2010.0,3.0,4.0
1.0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0.0,62287,RJ,0,113,,1,2,4,8,0,RJ,18,0.0,22.0,46500.0,2.0,36.0,264.0,2009.0,3.0,5.0
0.0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1.0,113863,RJ,1,13,,1,2,4,1,7,RJ,18,0.0,66.0,46500.0,0.0,240.0,480.0,2009.0,7.0,6.0
1.0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1.0,85076,RJ,0,26,,2,2,4,6,6,RJ,18,0.0,19.0,76500.0,0.0,14.0,96.0,2010.0,1.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,16841,RS,0,50,,0,5,,2,,RN,18,0.0,33.0,51000.0,0.0,60.0,24.0,2010.0,10.0,3.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1.0,1165854,RJ,0,26,,0,2,1,7,6,RJ,202,0.0,49.0,51800.0,0.0,4.0,120.0,2010.0,10.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1.0,463545,RJ,2,305,,1,2,1,7,6,RJ,202,0.0,38.0,102000.0,0.0,60.0,144.0,2010.0,5.0,4.0
1.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1.0,376732,RJ,0,131,,0,2,1,7,6,RJ,202,0.0,31.0,46500.0,0.0,60.0,60.0,2009.0,11.0,4.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,6022,RJ,0,518,,2,2,1,7,6,RJ,202,0.0,18.0,76500.0,0.0,24.0,216.0,2010.0,7.0,5.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,64086,RJ,0,131,,0,2,1,7,6,RJ,202,0.0,34.0,46500.0,0.0,240.0,12.0,2009.0,12.0,2.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,77055,RJ,0,50,,2,2,1,7,6,RJ,202,0.0,18.0,51000.0,0.0,12.0,216.0,2010.0,6.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1.0,875410,RJ,0,703,1,4,2,1,7,6,RJ,202,0.0,18.0,61000.0,0.0,24.0,12.0,2010.0,4.0,2.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,1042345,RJ,1,264,,1,2,1,7,6,RJ,202,0.0,55.0,127500.0,0.0,84.0,180.0,2010.0,7.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,106518,RJ,0,222,,0,2,3,0,6,RJ,202,0.0,52.0,51000.0,0.0,48.0,216.0,2010.0,2.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,20225,RJ,0,50,,0,2,3,0,6,RJ,202,0.0,30.0,46500.0,0.0,24.0,180.0,2009.0,8.0,5.0
0.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1.0,130187,RJ,1,711,,1,2,3,0,6,RJ,202,1.0,37.0,153000.0,0.0,132.0,36.0,2010.0,7.0,3.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1.0,47722,RJ,0,305,0,0,2,3,0,6,RJ,202,0.0,30.0,250000.0,0.0,0.0,120.0,2010.0,11.0,4.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1.0,5281,RJ,0,501,,1,2,3,0,6,RJ,202,0.0,27.0,51000.0,0.0,48.0,60.0,2010.0,1.0,4.0
1.0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1.0,831082,RJ,0,61,,2,2,3,0,6,RJ,202,0.0,19.0,46500.0,0.0,48.0,60.0,2009.0,2.0,4.0
1.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1.0,846467,RJ,0,138,,0,2,3,0,6,RJ,202,0.0,20.0,80000.0,0.0,12.0,120.0,2010.0,12.0,4.0
0.0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0.0,117,RJ,1,703,3,1,2,3,0,6,RJ,202,0.0,58.0,81500.0,0.0,60.0,96.0,2009.0,1.0,4.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,37454,RJ,0,60,,1,2,3,0,6,RJ,202,0.0,32.0,46500.0,0.0,18.0,156.0,2009.0,9.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,450248,RJ,1,732,1,2,2,3,0,6,RJ,202,0.0,30.0,86000.0,0.0,30.0,300.0,2010.0,7.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1.0,453303,RJ,0,205,,1,2,3,0,6,RJ,202,0.0,34.0,51000.0,0.0,6.0,132.0,2010.0,9.0,4.0
0.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1.0,534727,RJ,1,13,,1,2,3,0,6,RJ,202,0.0,66.0,46500.0,0.0,300.0,360.0,2009.0,6.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1.0,54283,RJ,0,12,,2,2,3,0,6,RJ,202,0.0,24.0,113400.0,0.0,7.0,288.0,2009.0,11.0,5.0
0.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.0,637423,RJ,1,50,1,1,2,3,0,6,RJ,202,0.0,24.0,65000.0,0.0,60.0,180.0,2010.0,3.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1.0,681084,RJ,0,43,,0,2,3,0,6,RJ,202,0.0,24.0,51000.0,0.0,24.0,48.0,2010.0,11.0,3.0
1.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0.0,823780,RJ,0,3,,0,2,3,0,6,RJ,202,0.0,20.0,51000.0,0.0,12.0,240.0,2010.0,12.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1.0,1123381,RJ,1,263,,0,2,3,0,6,RJ,202,0.0,54.0,204000.0,0.0,300.0,420.0,2010.0,12.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,126487,RJ,0,107,,1,2,3,0,6,RJ,202,0.0,45.0,102000.0,0.0,264.0,360.0,2010.0,7.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0.0,130842,RJ,0,50,,1,2,3,0,6,RJ,202,0.0,44.0,51000.0,0.0,36.0,60.0,2010.0,7.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,2348,RJ,0,50,,0,2,3,0,6,RJ,202,0.0,43.0,46500.0,0.0,240.0,312.0,2009.0,10.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,55078,RJ,0,13,,0,2,3,0,6,RJ,202,0.0,37.0,46500.0,0.0,36.0,24.0,2009.0,7.0,3.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,252056,RJ,0,4,0,1,2,3,0,6,RJ,202,0.0,36.0,64500.0,0.0,60.0,132.0,2010.0,5.0,4.0
1.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1.0,4467,RJ,0,654,,0,2,3,0,6,RJ,202,0.0,31.0,51000.0,0.0,7.0,372.0,2010.0,10.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1.0,50176,RJ,0,702,,0,2,3,0,6,RJ,202,0.0,31.0,51000.0,0.0,19.0,360.0,2010.0,10.0,5.0
1.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1.0,523255,RJ,0,100,,2,2,3,0,6,RJ,202,0.0,29.0,81600.0,0.0,60.0,120.0,2010.0,5.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,604011,RJ,1,100,,0,2,3,0,6,RJ,202,0.0,32.0,74400.0,0.0,24.0,156.0,2009.0,9.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,618832,RJ,0,50,,1,2,3,0,6,RJ,202,0.0,27.0,51000.0,0.0,12.0,84.0,2010.0,9.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1.0,682003,RJ,0,864,,1,2,3,0,6,RJ,202,0.0,23.0,76500.0,0.0,13.0,24.0,2010.0,4.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,813506,RJ,0,501,,1,2,3,0,6,RJ,202,0.0,19.0,51000.0,0.0,84.0,60.0,2010.0,9.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1.0,104401,RJ,0,50,,1,2,3,0,6,RJ,202,0.0,53.0,51000.0,0.0,19.0,600.0,2010.0,5.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,1067352,RJ,1,707,,2,2,3,0,6,RJ,202,0.0,43.0,55000.0,0.0,288.0,96.0,2010.0,9.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0.0,1078674,RJ,0,525,,1,2,3,0,6,RJ,202,0.0,39.0,46500.0,0.0,12.0,192.0,2009.0,4.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,1153121,RJ,0,165,,1,2,3,0,6,RJ,202,0.0,41.0,51000.0,0.0,48.0,264.0,2010.0,6.0,5.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,117424,RJ,0,50,,0,2,3,0,6,RJ,202,0.0,47.0,46500.0,0.0,48.0,60.0,2009.0,5.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,120607,RJ,3,13,0,0,2,3,0,6,RJ,202,0.0,65.0,46500.0,0.0,24.0,480.0,2009.0,7.0,6.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,12568,RJ,0,131,,0,2,3,0,6,RJ,202,0.0,59.0,46500.0,0.0,24.0,120.0,2009.0,11.0,4.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1.0,126378,RJ,0,13,,0,2,3,0,6,RJ,202,0.0,57.0,46500.0,0.0,24.0,240.0,2009.0,6.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,120263,RJ,0,654,,1,2,3,0,6,RJ,202,0.0,42.0,46500.0,0.0,72.0,300.0,2009.0,3.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1.0,5118,RJ,0,88,,0,2,2,2,5,RJ,202,0.0,41.0,153000.0,0.0,12.0,12.0,2010.0,8.0,2.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1.0,328801,RJ,0,38,,0,2,2,2,5,RJ,202,0.0,30.0,58100.0,0.0,24.0,120.0,2010.0,7.0,4.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1.0,64802,RJ,0,50,,0,2,2,2,5,RJ,202,0.0,23.0,51000.0,0.0,24.0,120.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1.0,4606,RJ,1,13,,1,2,2,2,5,RJ,202,0.0,69.0,46500.0,0.0,120.0,240.0,2009.0,7.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,62176,RJ,0,703,,0,2,2,2,5,RJ,202,0.0,70.0,46500.0,0.0,120.0,24.0,2009.0,5.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1006474,RJ,0,720,,0,2,2,2,5,RJ,202,0.0,57.0,102000.0,0.0,60.0,180.0,2010.0,4.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1.0,1027531,RJ,1,13,,0,2,2,2,5,RJ,202,0.0,60.0,100000.0,0.0,0.0,60.0,2010.0,12.0,4.0
0.0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1.0,1108754,RJ,0,264,,1,2,2,2,5,RJ,202,0.0,63.0,127500.0,0.0,24.0,60.0,2010.0,9.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1111823,RJ,1,718,,0,2,2,2,5,RJ,202,0.0,52.0,162700.0,0.0,60.0,240.0,2009.0,10.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,3610,RJ,0,718,,0,2,2,2,5,RJ,202,0.0,32.0,162700.0,0.0,48.0,24.0,2009.0,7.0,3.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,642885,RJ,0,205,,0,2,2,2,5,RJ,202,0.0,21.0,51000.0,0.0,14.0,14.0,2010.0,11.0,2.0
0.0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,80041,RJ,0,501,,0,2,2,2,5,RJ,202,0.0,38.0,51000.0,0.0,60.0,48.0,2010.0,1.0,3.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1.0,1131651,RJ,0,50,,0,2,2,2,5,RJ,202,0.0,51.0,46500.0,0.0,12.0,144.0,2009.0,7.0,4.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,22585,RJ,0,853,,0,2,2,2,5,RJ,202,0.0,33.0,93000.0,0.0,6.0,36.0,2009.0,9.0,3.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,154416,RJ,0,50,,0,2,2,2,5,RJ,202,0.0,20.0,51000.0,0.0,24.0,60.0,2010.0,3.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,766032,RJ,0,60,,0,2,2,2,5,RJ,202,0.0,20.0,51000.0,0.0,24.0,36.0,2010.0,11.0,3.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1.0,50628,RJ,0,1,,0,2,2,2,7,RJ,202,0.0,40.0,153000.0,0.0,12.0,120.0,2010.0,10.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,203064,RJ,0,12,,1,2,2,2,7,RJ,202,0.0,33.0,113400.0,0.0,180.0,24.0,2009.0,9.0,3.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,1242555,RJ,0,263,,0,2,2,2,7,RJ,202,0.0,43.0,186000.0,0.0,60.0,516.0,2009.0,10.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,15712,RJ,1,51,,1,2,2,2,7,RJ,202,0.0,39.0,178500.0,0.0,204.0,120.0,2010.0,2.0,4.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1.0,362377,RJ,3,515,,0,2,0,7,2,RJ,202,0.0,73.0,153000.0,0.0,120.0,156.0,2010.0,5.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,42024,RJ,1,15,,0,2,0,7,2,RJ,202,0.0,39.0,116250.0,0.0,24.0,36.0,2009.0,5.0,3.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1.0,31458,RJ,0,38,,2,2,0,7,2,RJ,202,0.0,22.0,58100.0,0.0,18.0,276.0,2010.0,9.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1.0,1082377,RJ,0,40,,0,2,0,7,2,RJ,202,0.0,59.0,51000.0,0.0,12.0,240.0,2010.0,11.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,12225,RJ,3,703,,0,2,0,7,2,RJ,202,0.0,57.0,51000.0,0.0,36.0,324.0,2010.0,6.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,124835,RJ,0,255,,0,2,0,7,2,RJ,202,0.0,59.0,120000.0,0.0,0.0,360.0,2010.0,11.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,433363,RJ,0,34,,0,2,0,7,2,RJ,202,0.0,30.0,121300.0,0.0,6.0,24.0,2010.0,5.0,3.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1.0,487361,RJ,0,138,,0,2,0,7,2,RJ,202,0.0,29.0,127500.0,0.0,36.0,3.0,2010.0,11.0,1.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1.0,523103,RJ,1,210,,1,2,0,7,2,RJ,202,0.0,29.0,153000.0,0.0,18.0,24.0,2010.0,8.0,3.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1.0,58760,RJ,0,255,,0,2,0,7,2,RJ,202,0.0,24.0,127500.0,0.0,6.0,180.0,2010.0,1.0,5.0
0.0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1.0,113606,RJ,1,305,,3,2,0,7,2,RJ,202,0.0,48.0,93000.0,0.0,120.0,12.0,2009.0,2.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,126232,RJ,1,515,,0,2,0,7,2,RJ,202,0.0,67.0,139500.0,0.0,72.0,72.0,2009.0,9.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,5722,RJ,1,1,,0,2,1,,2,RJ,202,0.0,39.0,153000.0,0.0,120.0,360.0,2010.0,2.0,5.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,47758,RJ,0,26,,0,2,1,,2,RJ,202,0.0,27.0,76500.0,0.0,24.0,24.0,2010.0,5.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,8416,RJ,2,713,,0,2,1,,2,RJ,202,0.0,59.0,93000.0,0.0,108.0,144.0,2009.0,12.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,150633,RJ,0,26,,1,2,1,,2,RJ,202,0.0,35.0,76500.0,0.0,108.0,60.0,2010.0,4.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,165111,RJ,0,256,,1,2,1,,2,RJ,202,0.0,37.0,255000.0,0.0,120.0,360.0,2010.0,5.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,225760,RJ,0,210,,1,2,1,,2,RJ,202,0.0,34.0,71700.0,0.0,24.0,60.0,2010.0,8.0,4.0
1.0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1.0,31743,RJ,0,165,,1,2,1,,2,RJ,202,0.0,28.0,51000.0,0.0,36.0,120.0,2010.0,8.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0.0,4201,RJ,0,46,,1,2,1,,2,RJ,202,0.0,29.0,69700.0,0.0,102.0,348.0,2009.0,10.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,4751,RJ,0,60,,1,2,1,,2,RJ,202,0.0,28.0,51000.0,0.0,48.0,120.0,2010.0,1.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,532656,RJ,0,12,,2,2,1,,2,RJ,202,0.0,27.0,60000.0,0.0,24.0,96.0,2010.0,2.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,656515,RJ,0,305,,2,2,1,,2,RJ,202,0.0,19.0,93000.0,0.0,24.0,84.0,2009.0,11.0,4.0
0.0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1.0,657207,RJ,0,801,,1,2,1,,2,RJ,202,0.0,23.0,55500.0,0.0,36.0,168.0,2010.0,2.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,622,RJ,0,38,,1,2,1,,2,RJ,202,0.0,20.0,58100.0,0.0,12.0,240.0,2010.0,4.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1.0,65448,RJ,0,08,,2,2,1,,2,RJ,202,0.0,19.0,93000.0,0.0,30.0,228.0,2009.0,7.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0.0,72701,RJ,0,113,,1,2,1,,2,RJ,202,0.0,20.0,81600.0,0.0,12.0,96.0,2010.0,1.0,4.0
1.0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0.0,803727,RJ,0,07,,0,2,1,,2,RJ,202,0.0,18.0,102000.0,0.0,24.0,216.0,2010.0,11.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,855417,RJ,0,40,,2,2,1,,2,RJ,202,0.0,18.0,51000.0,0.0,6.0,72.0,2010.0,8.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,870308,RJ,0,158,4,0,2,1,,2,RJ,202,0.0,19.0,77900.0,0.0,24.0,24.0,2010.0,12.0,3.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0.0,88245,RJ,0,15,0,2,2,1,,2,RJ,202,0.0,19.0,88700.0,0.0,12.0,228.0,2009.0,11.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1.0,1148,RJ,0,3,,1,2,1,,2,RJ,202,0.0,21.0,51000.0,0.0,12.0,72.0,2010.0,5.0,4.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,62116,RJ,0,703,,0,2,1,,2,RJ,202,0.0,77.0,80000.0,0.0,420.0,36.0,2010.0,10.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,1062128,RJ,0,712,,1,2,1,,2,RJ,202,0.0,46.0,102000.0,0.0,192.0,24.0,2010.0,2.0,3.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,1073177,RJ,0,26,,0,2,1,,2,RJ,202,0.0,57.0,76500.0,0.0,6.0,36.0,2010.0,10.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,1108641,RJ,1,117,,1,2,1,,2,RJ,202,0.0,50.0,116250.0,0.0,180.0,156.0,2009.0,5.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1.0,1116144,RJ,2,703,,1,2,1,,2,RJ,202,0.0,58.0,46500.0,0.0,12.0,360.0,2009.0,5.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,117173,RJ,0,43,,1,2,1,,2,RJ,202,0.0,50.0,51000.0,0.0,120.0,360.0,2010.0,6.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0.0,132477,RJ,0,853,0,1,2,1,,2,RJ,202,0.0,42.0,110000.0,0.0,30.0,420.0,2010.0,4.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,58237,RJ,3,13,,1,2,1,,2,RJ,202,0.0,73.0,51000.0,0.0,156.0,360.0,2010.0,9.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1.0,63632,RJ,1,703,,0,2,1,,4,RJ,202,0.0,27.0,46500.0,0.0,12.0,24.0,2009.0,11.0,3.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,507218,RJ,0,138,,0,2,1,,4,RJ,202,0.0,19.0,127500.0,0.0,12.0,12.0,2010.0,4.0,2.0
1.0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1.0,80545,RJ,0,40,,0,2,1,,4,RJ,202,0.0,18.0,51000.0,0.0,6.0,96.0,2010.0,11.0,4.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1.0,320475,RJ,0,213,,2,2,1,,4,RJ,202,0.0,20.0,51000.0,0.0,24.0,240.0,2010.0,9.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,371280,RJ,0,60,,1,2,1,,4,RJ,202,0.0,36.0,46500.0,0.0,12.0,60.0,2009.0,8.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,656520,RJ,0,704,,0,2,1,,4,RJ,202,0.0,18.0,46500.0,0.0,96.0,216.0,2009.0,10.0,5.0
